Global Solar(kW/m2),PV Cell Temperature(C),Wind Speed(m/s),Ambient Temperature,AC Load(kW),Month,Day,Year,Hour
0.06089167,27.88731,2.617852,27.78851,1.005112,4,15,2007,4
0.002485374,27.78851,3.659511,27.78851,0.7546619000000001,4,15,2007,4
0.0,27.78851,3.769453,27.78851,0.5245963,4,15,2007,4
0.0,27.78851,3.250227,27.78851,0.38470570000000004,4,15,2007,4
0.0,27.78851,2.426882,27.78851,0.2420167,4,15,2007,4
0.0,27.78851,1.911607,27.78851,0.1698284,4,15,2007,4
0.0,27.78851,2.602702,27.78851,0.117097,4,16,2007,4
0.0,27.78851,3.187175,27.78851,0.09805218,4,16,2007,4
0.0,27.78851,2.46627,27.78851,0.21845920000000002,4,16,2007,4
0.0,27.78851,1.705947,27.78851,0.20966529999999997,4,16,2007,4
0.0,27.78851,1.289427,27.78851,0.33948720000000004,4,16,2007,4
0.01491225,27.78851,1.733784,27.78851,0.4362655,4,16,2007,4
0.10190039999999999,27.94182,1.2788549999999999,27.78851,0.6622501999999999,4,16,2007,4
0.262207,31.35412,1.3135649999999999,27.78851,0.4886667,4,16,2007,4
0.524414,36.920320000000004,2.212369,27.78851,0.4195325,4,16,2007,4
0.7182732,41.61916,2.665768,27.78851,0.366507,4,16,2007,4
0.8562115,45.0561,2.794962,27.78851,0.5230752000000001,4,16,2007,4
0.9133751,46.74416,3.845649,27.78851,0.5900409000000001,4,16,2007,4
0.5716361,41.825359999999996,3.3591019999999996,27.78851,0.721661,4,16,2007,4
0.2920315,35.19978,4.177225,27.78851,0.5821233,4,16,2007,4
0.5666654000000001,41.06771,4.335369999999999,27.78851,0.4030437,4,16,2007,4
0.5206859,39.127340000000004,3.466725,27.78851,0.3676647,4,16,2007,4
0.361622,35.289120000000004,3.318261,27.78851,0.4365001,4,16,2007,4
0.17770429999999998,31.05003,3.584832,27.78851,0.6888086999999999,4,16,2007,4
0.07580392,27.886779999999998,2.056607,27.78851,1.229007,4,16,2007,4
0.004970749,27.78851,2.5101430000000002,27.78851,1.154103,4,16,2007,4
0.0,27.78851,3.505843,27.78851,0.7349975999999999,4,16,2007,4
0.0,27.78851,3.025456,27.78851,0.5244798,4,16,2007,4
0.0,27.78851,3.222597,27.78851,0.27916799999999997,4,16,2007,4
0.0,27.78851,4.4537260000000005,27.78851,0.209499,4,16,2007,4
0.0,27.78851,4.460482,27.78851,0.08567909,4,17,2007,4
0.0,27.78851,3.636258,27.78851,0.07355127,4,17,2007,4
0.0,27.78851,3.142375,27.78851,0.16988689999999998,4,17,2007,4
0.0,27.78851,2.899342,27.78851,0.1396997,4,17,2007,4
0.0,27.78851,3.782549,27.78851,0.2619887,4,17,2007,4
0.006213436,27.78851,3.5838690000000004,27.78851,0.3698563,4,17,2007,4
0.04349405,28.206509999999998,3.5188900000000003,27.78851,0.6120358,4,17,2007,4
0.14663710000000002,31.21915,3.596855,27.78851,0.4085231,4,17,2007,4
0.321856,35.16003,3.656427,27.78851,0.3566457,4,17,2007,4
0.4088441,37.66467,3.376901,27.78851,0.3298621,4,17,2007,4
0.3566512,36.80283,4.033368,27.78851,0.40052990000000005,4,17,2007,4
0.4299698,38.63766,4.949306,27.78851,0.3893178,4,17,2007,4
0.4635223,39.45898,4.948072,27.78851,0.6488473000000001,4,17,2007,4
0.42251359999999993,38.45178,5.005066,27.78851,0.4305581,4,17,2007,4
0.4038733,37.903240000000004,5.299974,27.78851,0.4365286,4,17,2007,4
0.33552550000000003,36.11916,4.976072,27.78851,0.32827059999999997,4,17,2007,4
0.2796046,34.356120000000004,4.205751,27.78851,0.38281409999999993,4,17,2007,4
0.1540932,31.00119,4.412043,27.78851,0.48374049999999996,4,17,2007,4
0.05219286,27.88628,4.694349,27.78851,0.9927093000000001,4,17,2007,4
0.004970749,27.78851,4.037972,27.78851,0.8874206,4,17,2007,4
0.0,27.78851,4.194526000000001,27.78851,0.5375675,4,17,2007,4
0.0,27.78851,4.794158,27.78851,0.4610397,4,17,2007,4
0.0,27.78851,5.534859,27.78851,0.256614,4,17,2007,4
0.0,27.78851,8.016455,27.78851,0.16526329999999997,4,17,2007,4
0.0,27.78851,7.427836999999999,27.78851,0.08480035,4,18,2007,4
0.0,27.78851,7.18336,27.78851,0.09384111,4,18,2007,4
0.0,27.78851,6.196601,27.78851,0.21734879999999998,4,18,2007,4
0.0,27.78851,5.710305,27.78851,0.1887966,4,18,2007,4
0.0,27.78851,6.162745,27.78851,0.31919559999999997,4,18,2007,4
0.009941498,27.78851,6.616124,27.78851,0.31707529999999995,4,18,2007,4
0.07083317,27.925209999999996,5.3056209999999995,27.78851,0.5658668,4,18,2007,4
0.1975873,31.56662,7.5770539999999995,27.78851,0.4421343,4,18,2007,4
0.30321570000000003,34.88024,6.155809,27.78851,0.38434609999999997,4,18,2007,4
0.36783540000000003,36.85105,4.567614,27.78851,0.3601601,4,18,2007,4
0.46725029999999995,39.3025,4.80823,27.78851,0.49736270000000005,4,18,2007,4
0.4933468,40.07909,5.151358999999999,27.78851,0.46997209999999995,4,18,2007,4
0.46725029999999995,39.537259999999996,6.387373,27.78851,0.6161779000000001,4,18,2007,4
0.4983175,40.16545,6.431417,27.78851,0.4761076,4,18,2007,4
0.5505104000000001,40.729040000000005,4.613332,27.78851,0.3802009,4,18,2007,4
0.37404879999999996,36.89598,5.792412000000001,27.78851,0.3061439,4,18,2007,4
0.341739,35.02248,3.9906699999999997,27.78851,0.3945685,4,18,2007,4
0.22741170000000002,30.470779999999998,3.810793,27.78851,0.5262569,4,18,2007,4
0.08574541,27.88581,3.4498330000000004,27.78851,1.0654569999999999,4,18,2007,4
0.007456123,27.78851,3.8838199999999996,27.78851,0.8854565000000001,4,18,2007,4
0.0,27.78851,3.409829,27.78851,0.6587921,4,18,2007,4
0.0,27.78851,2.866491,27.78851,0.30831179999999997,4,18,2007,4
0.0,27.78851,3.3881879999999995,27.78851,0.2982051,4,18,2007,4
0.0,27.78851,2.907079,27.78851,0.1826953,4,18,2007,4
0.0,27.78851,3.3156449999999995,27.78851,0.1231867,4,19,2007,4
0.0,27.78851,2.668525,27.78851,0.08342461,4,19,2007,4
0.0,27.78851,2.551909,27.78851,0.2120972,4,19,2007,4
0.0,27.78851,2.917423,27.78851,0.1731546,4,19,2007,4
0.0,27.78851,3.25257,27.78851,0.37969780000000003,4,19,2007,4
0.02236837,27.78851,2.451186,27.78851,0.3674534,4,19,2007,4
0.1441517,27.951970000000003,3.022889,27.78851,0.5781445,4,19,2007,4
0.3703208,31.68194,4.388708,27.78851,0.5066709,4,19,2007,4
0.6014606,37.66605,4.884231,27.78851,0.41782159999999996,4,19,2007,4
0.8152028,42.85248,4.421021,27.78851,0.3822719,4,19,2007,4
0.9742666999999999,46.737109999999994,4.31583,27.78851,0.4765464,4,19,2007,4
1.07741,49.23332,4.1791849999999995,27.78851,0.5269484999999999,4,19,2007,4
1.0277020000000001,48.4439,4.096417,27.78851,0.6896839,4,19,2007,4
0.9717814,47.20337,5.41019,27.78851,0.4839695,4,19,2007,4
0.8139601,43.89748,5.598194,27.78851,0.36580429999999997,4,19,2007,4
0.7182732,40.98734,5.666821,27.78851,0.34292259999999997,4,19,2007,4
0.5331128,36.30579,4.757205,27.78851,0.3951975,4,19,2007,4
0.2920315,30.36151,4.155691,27.78851,0.6139709,4,19,2007,4
0.08326004,27.88537,4.365273,27.78851,1.176642,4,19,2007,4
0.01118418,27.78851,4.474061,27.78851,0.8708802,4,19,2007,4
0.0,27.78851,4.494455,27.78851,0.6250234,4,19,2007,4
0.0,27.78851,4.6383849999999995,27.78851,0.4555576,4,19,2007,4
0.0,27.78851,4.006213,27.78851,0.3094364,4,19,2007,4
0.0,27.78851,3.016403,27.78851,0.21532670000000004,4,19,2007,4
0.0,27.78851,3.525413,27.78851,0.09742939,4,20,2007,4
0.0,27.78851,3.6687230000000004,27.78851,0.06848282,4,20,2007,4
0.0,27.78851,2.983516,27.78851,0.2188844,4,20,2007,4
0.0,27.78851,2.941159,27.78851,0.20892529999999998,4,20,2007,4
0.0,27.78851,2.7923560000000003,27.78851,0.2845561,4,20,2007,4
0.02236837,27.78851,2.029909,27.78851,0.3256708,4,20,2007,4
0.08947347,27.955270000000002,1.962675,27.78851,0.6252893,4,20,2007,4
0.2783619,31.018,1.6619400000000002,27.78851,0.4229834,4,20,2007,4
0.29575959999999996,34.73822,2.5152419999999998,27.78851,0.4172988,4,20,2007,4
0.33179749999999997,36.05895,3.08776,27.78851,0.373429,4,20,2007,4
0.405116,37.93356,2.716725,27.78851,0.47253850000000003,4,20,2007,4
0.3566512,36.830020000000005,2.984112,27.78851,0.5805874,4,20,2007,4
0.4423965999999999,38.93969,3.744652,27.78851,0.6560233,4,20,2007,4
0.4299698,38.60777,4.246080999999999,27.78851,0.4311327999999999,4,20,2007,4
0.5008029,39.8315,3.755122,27.78851,0.3784429,4,20,2007,4
0.32931209999999994,35.953520000000005,4.131673999999999,27.78851,0.3702209,4,20,2007,4
0.2783619,34.26461,3.7358160000000002,27.78851,0.4218098,4,20,2007,4
0.1565786,30.905620000000003,2.664126,27.78851,0.5888876999999999,4,20,2007,4
0.06337705,27.884959999999996,3.60316,27.78851,1.2660879999999999,4,20,2007,4
0.01118418,27.78851,2.680086,27.78851,0.8852700000000001,4,20,2007,4
0.0,27.78851,2.6990540000000003,27.78851,0.6916992,4,20,2007,4
0.0,27.78851,1.846079,27.78851,0.3836146,4,20,2007,4
0.0,27.78851,1.944739,27.78851,0.26236129999999996,4,20,2007,4
0.0,27.78851,1.6313520000000001,27.78851,0.1678282,4,20,2007,4
0.0,27.78851,1.519083,27.78851,0.10879000000000001,4,21,2007,4
0.0,27.78851,1.5919,27.78851,0.09077778,4,21,2007,4
0.0,27.78851,1.473651,27.78851,0.2120384,4,21,2007,4
0.0,27.78851,1.342139,27.78851,0.1947764,4,21,2007,4
0.0,27.78851,0.47512479999999996,27.78851,0.3040026,4,21,2007,4
0.01864031,27.78851,0.4153451,27.78851,0.45440870000000005,4,21,2007,4
0.10935650000000001,27.95853,1.343906,27.78851,0.628921,4,21,2007,4
0.1366956,31.050359999999998,2.104491,27.78851,0.4875567,4,21,2007,4
0.4374259,35.83486,3.1809979999999998,27.78851,0.4349698,4,21,2007,4
0.6176155,39.97413,3.1429720000000003,27.78851,0.4075905,4,21,2007,4
0.8636674999999999,44.55239,2.4331240000000003,27.78851,0.48882029999999993,4,21,2007,4
0.8984628,45.94831,2.986127,27.78851,0.5313448000000001,4,21,2007,4
0.750583,44.45483,2.8379220000000003,27.78851,0.6796850999999999,4,21,2007,4
0.4374259,38.77382,2.7949669999999998,27.78851,0.5102220999999999,4,21,2007,4
0.4274844,38.37901,3.064939,27.78851,0.44573140000000006,4,21,2007,4
0.32682680000000003,35.89008,2.568527,27.78851,0.41953549999999995,4,21,2007,4
0.1516078,31.60509,2.5072520000000003,27.78851,0.4122798,4,21,2007,4
0.182675,30.71705,3.418485,27.78851,0.5630755999999999,4,21,2007,4
0.06337705,27.884590000000003,3.162209,27.78851,1.472854,4,21,2007,4
0.003728061,27.78851,2.365084,27.78851,0.9641129999999999,4,21,2007,4
0.0,27.78851,3.15082,27.78851,0.5998690999999999,4,21,2007,4
0.0,27.78851,3.9520239999999998,27.78851,0.5151167,4,21,2007,4
0.0,27.78851,2.989802,27.78851,0.2906728,4,21,2007,4
0.0,27.78851,3.570319,27.78851,0.1886721,4,21,2007,4
0.0,27.78851,2.58678,27.78851,0.10724380000000001,4,22,2007,4
0.0,27.78851,2.8330130000000002,27.78851,0.05541773,4,22,2007,4
0.0,27.78851,2.49537,27.78851,0.16171229999999998,4,22,2007,4
0.0,27.78851,1.410097,27.78851,0.1540882,4,22,2007,4
0.0,27.78851,2.2216299999999998,27.78851,0.2841568,4,22,2007,4
0.019883,27.78851,2.6956990000000003,27.78851,0.3346614,4,22,2007,4
0.1255114,27.96173,3.4694199999999995,27.78851,0.5399503999999999,4,22,2007,4
0.14787979999999998,31.22271,3.814512,27.78851,0.4201785,4,22,2007,4
0.341739,35.26852,4.1105160000000005,27.78851,0.2987277,4,22,2007,4
0.6536535,40.20158,3.903618,27.78851,0.381092,4,22,2007,4
0.5306274000000001,40.39803,4.403232,27.78851,0.41826080000000004,4,22,2007,4
0.8127174,44.80829,4.832079,27.78851,0.364979,4,22,2007,4
0.7170305,43.965540000000004,5.167369,27.78851,0.513001,4,22,2007,4
0.35416590000000003,36.75991,3.9989160000000004,27.78851,0.5652411999999999,4,22,2007,4
0.4336978,38.496190000000006,5.138886,27.78851,0.37503400000000003,4,22,2007,4
0.3703208,36.752309999999994,4.02543,27.78851,0.3696205,4,22,2007,4
0.21125679999999997,33.01282,3.371893,27.78851,0.3228891,4,22,2007,4
0.2547509,29.793879999999998,2.289336,27.78851,0.4756293,4,22,2007,4
0.09817229,27.884259999999998,1.526065,27.78851,1.1136030000000001,4,22,2007,4
0.01491225,27.78851,1.6422720000000002,27.78851,0.7235517,4,22,2007,4
0.0,27.78851,1.7031029999999998,27.78851,0.5356706999999999,4,22,2007,4
0.0,27.78851,1.152935,27.78851,0.40666090000000005,4,22,2007,4
0.0,27.78851,2.234903,27.78851,0.276962,4,22,2007,4
0.0,27.78851,2.052089,27.78851,0.145311,4,22,2007,4
0.0,27.78851,2.620723,27.78851,0.09450252,4,23,2007,4
0.0,27.78851,2.769129,27.78851,0.08390859,4,23,2007,4
0.0,27.78851,2.848296,27.78851,0.17803129999999998,4,23,2007,4
0.0,27.78851,2.132447,27.78851,0.1828308,4,23,2007,4
0.0,27.78851,2.130834,27.78851,0.2843136,4,23,2007,4
0.019883,27.78851,1.642614,27.78851,0.41026409999999996,4,23,2007,4
0.14166629999999997,27.96487,1.279744,27.78851,0.5660706999999999,4,23,2007,4
0.36037929999999996,31.091409999999996,1.3528069999999999,27.78851,0.4735022,4,23,2007,4
0.5629373000000001,36.57829,1.868455,27.78851,0.3811768,4,23,2007,4
0.7555538,41.30537,1.138572,27.78851,0.3557679,4,23,2007,4
0.9183459,45.1624,1.059391,27.78851,0.47245329999999996,4,23,2007,4
1.005334,47.32111,0.9583146999999999,27.78851,0.38602070000000005,4,23,2007,4
0.8686383,45.656620000000004,1.114243,27.78851,0.5378959,4,23,2007,4
0.7319427,43.698159999999994,2.0755529999999998,27.78851,0.4094665,4,23,2007,4
0.45979430000000004,39.00356,2.109111,27.78851,0.35161440000000005,4,23,2007,4
0.6188581999999999,39.34127,1.73148,27.78851,0.2953396,4,23,2007,4
0.44612470000000004,34.97382,1.463576,27.78851,0.35523259999999995,4,23,2007,4
0.23983859999999999,29.763690000000004,2.574178,27.78851,0.6189899999999999,4,23,2007,4
0.07456123,27.88397,2.645546,27.78851,1.173351,4,23,2007,4
0.003728061,27.78851,3.222365,27.78851,0.8534944999999999,4,23,2007,4
0.0,27.78851,3.736037,27.78851,0.5369589,4,23,2007,4
0.0,27.78851,3.254021,27.78851,0.37173809999999996,4,23,2007,4
0.0,27.78851,3.235044,27.78851,0.2242018,4,23,2007,4
0.0,27.78851,2.990549,27.78851,0.16818139999999998,4,23,2007,4
0.0,27.78851,2.703033,27.78851,0.10562300000000001,4,24,2007,4
0.0,27.78851,2.706769,27.78851,0.08876178,4,24,2007,4
0.0,27.78851,3.4961599999999997,27.78851,0.2090458,4,24,2007,4
0.0,27.78851,3.9542699999999997,27.78851,0.21202220000000002,4,24,2007,4
0.0,27.78851,3.278875,27.78851,0.3233341,4,24,2007,4
0.019883,27.78851,2.960557,27.78851,0.3903988,4,24,2007,4
0.1453944,27.967959999999998,4.886734,27.78851,0.6348366,4,24,2007,4
0.25226550000000003,30.98147,5.288229,27.78851,0.4603744000000001,4,24,2007,4
0.45233809999999997,35.67355,5.120016000000001,27.78851,0.33805640000000003,4,24,2007,4
0.43618320000000005,37.97862,5.812853,27.78851,0.4094315,4,24,2007,4
0.5194433,40.160790000000006,7.302958,27.78851,0.5124478,4,24,2007,4
0.9171031,45.85114,8.549706,27.78851,0.48961350000000003,4,24,2007,4
0.9605971999999999,46.71902,8.535647,27.78851,0.6380574999999999,4,24,2007,4
0.9829655999999999,46.715920000000004,9.571705,27.78851,0.4722415,4,24,2007,4
0.5716361,40.76239,10.32775,27.78851,0.36738259999999995,4,24,2007,4
0.3752915,36.804970000000004,9.141483000000001,27.78851,0.3700074,4,24,2007,4
0.27587659999999997,34.13483,7.165449000000001,27.78851,0.3744012,4,24,2007,4
0.2038007,30.18985,6.6599960000000005,27.78851,0.6247235,4,24,2007,4
0.0969296,27.883709999999997,5.738718,27.78851,1.2184110000000001,4,24,2007,4
0.01366956,27.78851,4.8652940000000005,27.78851,1.0331350000000001,4,24,2007,4
0.0,27.78851,3.937468,27.78851,0.49912929999999994,4,24,2007,4
0.0,27.78851,4.522051,27.78851,0.5186179,4,24,2007,4
0.0,27.78851,5.384112,27.78851,0.3166994,4,24,2007,4
0.0,27.78851,5.554739,27.78851,0.2143524,4,24,2007,4
0.0,27.78851,4.776771,27.78851,0.07908876,4,25,2007,4
0.0,27.78851,4.443553,27.78851,0.06325940000000001,4,25,2007,4
0.0,27.78851,5.462936,27.78851,0.2158681,4,25,2007,4
0.0,27.78851,5.236775,27.78851,0.163232,4,25,2007,4
0.0,27.78851,4.578713,27.78851,0.25279389999999996,4,25,2007,4
0.02112568,27.78851,4.601665000000001,27.78851,0.3040087,4,25,2007,4
0.10314300000000001,27.97097,6.640864,27.78851,0.41239620000000005,4,25,2007,4
0.1951019,31.47457,8.287946,27.78851,0.3750269,4,25,2007,4
0.41257209999999994,35.526709999999994,6.968942999999999,27.78851,0.3195384,4,25,2007,4
0.3342828,36.08263,7.539306,27.78851,0.34311540000000007,4,25,2007,4
0.6536535,41.87983,7.086297,27.78851,0.42767959999999994,4,25,2007,4
0.528142,40.69021,6.686812,27.78851,0.3428183,4,25,2007,4
0.6772645,43.27855,7.982347,27.78851,0.4726669,4,25,2007,4
0.2137422,33.20085,8.106797,27.78851,0.3431097,4,25,2007,4
0.3069437,35.54732,8.124335,27.78851,0.3194108,4,25,2007,4
0.4386685,37.724309999999996,8.422839,27.78851,0.3086264,4,25,2007,4
0.2597216,33.885329999999996,7.1320820000000005,27.78851,0.32193340000000004,4,25,2007,4
0.2323825,29.618340000000003,5.2678650000000005,27.78851,0.4081012,4,25,2007,4
0.1068711,27.883490000000002,5.445582,27.78851,0.8556026,4,25,2007,4
0.01739762,27.78851,5.923109999999999,27.78851,0.6555534000000001,4,25,2007,4
0.0,27.78851,5.535718,27.78851,0.4422947,4,25,2007,4
0.0,27.78851,4.1703339999999995,27.78851,0.3854362,4,25,2007,4
0.0,27.78851,2.6896299999999997,27.78851,0.23503520000000003,4,25,2007,4
0.0,27.78851,3.37313,27.78851,0.1386875,4,25,2007,4
0.0,27.78851,2.873714,27.78851,0.07234489999999999,4,26,2007,4
0.0,27.78851,2.708819,27.78851,0.06417758,4,26,2007,4
0.0,27.78851,1.914985,27.78851,0.14609570000000002,4,26,2007,4
0.0,27.78851,2.096876,27.78851,0.1727378,4,26,2007,4
0.0,27.78851,2.690874,27.78851,0.2786484,4,26,2007,4
0.01491225,27.78851,2.517963,27.78851,0.3428828,4,26,2007,4
0.05095018,28.29597,2.020378,27.78851,0.45606090000000005,4,26,2007,4
0.1789469,31.46762,1.177192,27.78851,0.29626840000000004,4,26,2007,4
0.2174703,33.19514,1.543259,27.78851,0.2799236,4,26,2007,4
0.3069437,35.46524,2.285784,27.78851,0.3566223,4,26,2007,4
0.4274844,38.37636,2.27914,27.78851,0.38583670000000003,4,26,2007,4
0.45233809999999997,39.09004,3.564133,27.78851,0.3832421,4,26,2007,4
0.42872709999999997,38.58011,3.056677,27.78851,0.46931490000000003,4,26,2007,4
0.45233809999999997,39.06726,2.595984,27.78851,0.4904067,4,26,2007,4
0.4535808,38.82958,2.4663009999999996,27.78851,0.33196770000000003,4,26,2007,4
0.43494049999999995,37.64121,2.544466,27.78851,0.2692865,4,26,2007,4
0.361622,34.611090000000004,3.6783919999999997,27.78851,0.30483709999999997,4,26,2007,4
0.1975873,30.14204,3.375068,27.78851,0.523092,4,26,2007,4
0.10314300000000001,27.88332,3.2652509999999997,27.78851,0.9538771999999999,4,26,2007,4
0.009941498,27.78851,3.0777419999999998,27.78851,0.8068192,4,26,2007,4
0.0,27.78851,4.130517,27.78851,0.6112579,4,26,2007,4
0.0,27.78851,3.739353,27.78851,0.351664,4,26,2007,4
0.0,27.78851,3.16807,27.78851,0.22750599999999999,4,26,2007,4
0.0,27.78851,2.827203,27.78851,0.1959943,4,26,2007,4
0.0,27.78851,3.6345330000000002,27.78851,0.09843918,4,27,2007,4
0.0,27.78851,4.263079,27.78851,0.0867301,4,27,2007,4
0.0,27.78851,4.847425,27.78851,0.1876632,4,27,2007,4
0.0,27.78851,4.447941,27.78851,0.19214,4,27,2007,4
0.0,27.78851,2.9518720000000003,27.78851,0.2820502,4,27,2007,4
0.02733912,27.78851,3.187953,27.78851,0.32576220000000006,4,27,2007,4
0.1255114,27.97679,3.100848,27.78851,0.5474287,4,27,2007,4
0.3591366,30.608659999999997,3.784393,27.78851,0.3874968,4,27,2007,4
0.6685656999999999,37.5,3.236052,27.78851,0.366873,4,27,2007,4
0.7431269,40.64606,2.897822,27.78851,0.3804805,4,27,2007,4
0.8959775,44.29775,3.276268,27.78851,0.3870332,4,27,2007,4
0.6461973000000001,42.55803,4.625538,27.78851,0.488938,4,27,2007,4
0.6971475,43.43104,5.095447,27.78851,0.6815184,4,27,2007,4
0.6263143,42.18022,5.661862,27.78851,0.5317158000000001,4,27,2007,4
0.4995603,39.61654,4.50724,27.78851,0.4248983,4,27,2007,4
0.29575959999999996,35.159620000000004,4.306496,27.78851,0.35920409999999997,4,27,2007,4
0.29327420000000004,34.24926,4.510535,27.78851,0.4371496,4,27,2007,4
0.2187129,29.63638,5.11776,27.78851,0.4770614,4,27,2007,4
0.08326004,27.88318,3.781328,27.78851,0.8879483,4,27,2007,4
0.01615493,27.78851,3.6645269999999996,27.78851,0.8844529000000001,4,27,2007,4
0.0,27.78851,3.560333,27.78851,0.6261331,4,27,2007,4
0.0,27.78851,3.41036,27.78851,0.4326808,4,27,2007,4
0.0,27.78851,3.2045310000000002,27.78851,0.3016789,4,27,2007,4
0.0,27.78851,3.120257,27.78851,0.1640604,4,27,2007,4
0.0,27.78851,2.639524,27.78851,0.0683457,4,28,2007,4
0.0,27.78851,2.720264,27.78851,0.07251251,4,28,2007,4
0.0,27.78851,2.112381,27.78851,0.10505430000000002,4,28,2007,4
0.0,27.78851,1.7344330000000001,27.78851,0.12532000000000001,4,28,2007,4
0.0,27.78851,0.615042,27.78851,0.2337705,4,28,2007,4
0.01491225,27.78851,0.18515710000000002,27.78851,0.2455837,4,28,2007,4
0.0770466,27.959590000000002,0.3492305,27.78851,0.3330935,4,28,2007,4
0.1503651,31.239079999999998,0.5502729000000001,27.78851,0.315697,4,28,2007,4
0.3902038,35.33788,0.9326054,27.78851,0.291157,4,28,2007,4
0.6089167,39.35205,1.806989,27.78851,0.296982,4,28,2007,4
0.8462700000000001,43.501259999999995,2.125983,27.78851,0.2506085,4,28,2007,4
0.909647,45.30169,3.084015,27.78851,0.3207777,4,28,2007,4
0.7033609000000001,43.450359999999996,2.905225,27.78851,0.4962804,4,28,2007,4
0.7182732,43.19198,3.812214,27.78851,0.2332634,4,28,2007,4
0.7021183000000001,41.75008,5.289028,27.78851,0.2116661,4,28,2007,4
0.567908,38.516490000000005,4.365995,27.78851,0.21205349999999998,4,28,2007,4
0.44488199999999994,34.41178,5.027185,27.78851,0.20907240000000002,4,28,2007,4
0.3131572,29.05825,4.624404,27.78851,0.3161341,4,28,2007,4
0.119298,27.883090000000003,5.224463,27.78851,0.7199901,4,28,2007,4
0.01739762,27.78851,5.8012239999999995,27.78851,0.4922712,4,28,2007,4
0.0,27.78851,4.725846,27.78851,0.3299455,4,28,2007,4
0.0,27.78851,5.18676,27.78851,0.25868420000000003,4,28,2007,4
0.0,27.78851,4.582125,27.78851,0.1789454,4,28,2007,4
0.0,27.78851,4.806299,27.78851,0.08205197,4,28,2007,4
0.0,27.78851,3.686409,27.78851,0.07204267,4,29,2007,4
0.0,27.78851,4.3875910000000005,27.78851,0.06736831,4,29,2007,4
0.0,27.78851,4.7816019999999995,27.78851,0.18066310000000002,4,29,2007,4
0.0,27.78851,4.229424,27.78851,0.16649,4,29,2007,4
0.0,27.78851,4.165869,27.78851,0.2516665,4,29,2007,4
0.03106718,27.78851,3.377375,27.78851,0.398284,4,29,2007,4
0.14787979999999998,27.9823,3.8474779999999997,27.78851,0.5718696,4,29,2007,4
0.39144650000000003,30.52921,3.8778589999999995,27.78851,0.43333699999999997,4,29,2007,4
0.6126448,36.51505,4.565668,27.78851,0.31637709999999997,4,29,2007,4
0.8686383,42.34333,6.267686,27.78851,0.4000562,4,29,2007,4
0.9630825999999999,45.16677,6.01886,27.78851,0.427468,4,29,2007,4
0.9953924000000001,46.38779,5.420758,27.78851,0.361264,4,29,2007,4
0.9854509,46.46655,6.254333,27.78851,0.4996871,4,29,2007,4
0.9357435,45.36504,6.756993,27.78851,0.4655665,4,29,2007,4
0.5778496,40.590790000000005,7.14377,27.78851,0.3304632,4,29,2007,4
0.7456123,40.055659999999996,6.6685289999999995,27.78851,0.29907490000000003,4,29,2007,4
0.4983175,34.538959999999996,5.439280999999999,27.78851,0.290723,4,29,2007,4
0.30321570000000003,28.902009999999997,3.917074,27.78851,0.607822,4,29,2007,4
0.1168126,27.883029999999998,4.04265,27.78851,1.017588,4,29,2007,4
0.01739762,27.78851,2.7936330000000003,27.78851,0.8157773,4,29,2007,4
0.0,27.78851,2.312912,27.78851,0.5039544,4,29,2007,4
0.0,27.78851,1.370455,27.78851,0.35773790000000005,4,29,2007,4
0.0,27.78851,1.587029,27.78851,0.2306616,4,29,2007,4
0.0,27.78851,1.092867,27.78851,0.1904912,4,29,2007,4
0.0,27.78851,1.28931,27.78851,0.07898967,4,30,2007,4
0.0,27.78851,0.5727187,27.78851,0.08464980000000001,4,30,2007,4
0.0,27.78851,0.7250919,27.78851,0.1519176,4,30,2007,4
0.0,27.78851,1.449057,27.78851,0.1525071,4,30,2007,4
0.0,27.78851,2.03737,27.78851,0.2317011,4,30,2007,4
0.03355255,27.78851,2.514916,27.78851,0.3218946,4,30,2007,4
0.14787979999999998,27.98493,1.838186,27.78851,0.5864111999999999,4,30,2007,4
0.36783540000000003,30.30886,1.9443439999999999,27.78851,0.2837878,4,30,2007,4
0.5331128,35.488479999999996,2.911635,27.78851,0.332869,4,30,2007,4
0.7580392,40.49909,2.703751,27.78851,0.3490607,4,30,2007,4
0.6859633,41.84574,2.429463,27.78851,0.3464684,4,30,2007,4
0.7356708000000001,43.39266,2.683852,27.78851,0.4246771,4,30,2007,4
0.7605244999999999,43.92861,2.405907,27.78851,0.5366763000000001,4,30,2007,4
0.6151302,41.90336,2.990681,27.78851,0.377079,4,30,2007,4
0.5989751999999999,40.75219,2.229859,27.78851,0.2658627,4,30,2007,4
0.5070164,38.061679999999996,1.537147,27.78851,0.3165628,4,30,2007,4
0.3119145,34.27695,0.8488458000000001,27.78851,0.2869946,4,30,2007,4
0.1789469,30.24861,1.802758,27.78851,0.6931025,4,30,2007,4
0.1130845,27.883020000000002,1.042133,27.78851,1.0531030000000001,4,30,2007,4
0.01615493,27.78851,0.6549724,27.78851,0.7889635,4,30,2007,4
0.0,27.78851,0.3899094,27.78851,0.5236559000000001,4,30,2007,4
0.0,27.78851,0.3441592,27.78851,0.3346804,4,30,2007,4
0.0,27.78851,0.397862,27.78851,0.2253844,4,30,2007,4
0.0,27.78851,0.7564064,27.78851,0.1750453,4,30,2007,4
0.0,26.86823,1.51854,26.86823,0.1218069,5,1,2007,5
