Time,Global Solar(kW/m2),PV Cell Temperature(C),Wind Speed(m/s),Ambient Temperature,AC Load(kW)
01/01/2007 00:00,0,23.72726,2.856398,23.72726,0.1064651
01/01/2007 01:00,0,23.72726,2.546373,23.72726,0.09153941
01/01/2007 02:00,0,23.72726,2.334827,23.72726,0.252012
01/01/2007 03:00,0,23.72726,0.9273667,23.72726,0.2662311
01/01/2007 04:00,0,23.72726,1.141059,23.72726,0.4154824
01/01/2007 05:00,0,23.72726,1.086491,23.72726,0.5146828
01/01/2007 06:00,0,23.72726,0.8471525,23.72726,0.6764009
01/01/2007 07:00,0,23.72726,1.157574,23.72726,0.5091441
01/01/2007 08:00,0.019883,24.22824,1.102792,23.72726,0.4443573
01/01/2007 09:00,0.1019004,26.31713,0.8903844,23.72726,0.4870844
01/01/2007 10:00,0.1441517,27.39384,1.35466,23.72726,0.5108054
01/01/2007 11:00,0.1888884,28.54026,0.5347136,23.72726,0.6200044
01/01/2007 12:00,0.2286544,29.56703,0.4529751,23.72726,0.7878069
01/01/2007 13:00,0.1938592,28.66916,0.5570174,23.72726,0.5727679
01/01/2007 14:00,0.1565786,27.71495,0.4406244,23.72726,0.4424216
01/01/2007 15:00,0.1081138,26.47791,1.13984,23.72726,0.3480865
01/01/2007 16:00,0.03106718,24.51235,1.482952,23.72726,0.4425319
01/01/2007 17:00,0,23.72726,1.478781,23.72726,0.6431294
01/01/2007 18:00,0,23.72726,0.8961835,23.72726,1.308491
01/01/2007 19:00,0,23.72726,1.630812,23.72726,1.094731
01/01/2007 20:00,0,23.72726,2.032578,23.72726,0.7653068
01/01/2007 21:00,0,23.72726,1.842276,23.72726,0.5559542
01/01/2007 22:00,0,23.72726,1.168526,23.72726,0.3002485
01/01/2007 23:00,0,23.72726,1.415972,23.72726,0.212078
01/02/2007 00:00,0,23.72726,1.678743,23.72726,0.09184034
01/02/2007 01:00,0,23.72726,1.637758,23.72726,0.07132194
01/02/2007 02:00,0,23.72726,1.981293,23.72726,0.1155991
01/02/2007 03:00,0,23.72726,1.129913,23.72726,0.1918336
01/02/2007 04:00,0,23.72726,1.650074,23.72726,0.2210096
01/02/2007 05:00,0,23.72726,2.732783,23.72726,0.2987222
01/02/2007 06:00,0,23.72726,1.865318,23.72726,0.4177688
01/02/2007 07:00,0,23.72726,2.336058,23.72726,0.3521754
01/02/2007 08:00,0.03976599,24.73384,1.9724,23.72726,0.3005848
01/02/2007 09:00,0.1677628,28.02482,1.61631,23.72726,0.310002
01/02/2007 10:00,0.3094291,31.82787,2.142379,23.72726,0.317882
01/02/2007 11:00,0.401388,34.44612,2.350662,23.72726,0.3654134
01/02/2007 12:00,0.4324551,35.34906,1.888173,23.72726,0.5391693
01/02/2007 13:00,0.4001453,34.41404,2.016042,23.72726,0.4447987
01/02/2007 14:00,0.2783619,30.93838,2.285799,23.72726,0.355841
01/02/2007 15:00,0.142909,27.37832,1.944302,23.72726,0.2898371
01/02/2007 16:00,0.02609643,24.38591,1.995805,23.72726,0.3224058
01/02/2007 17:00,0,23.72726,1.102075,23.72726,0.5459017
01/02/2007 18:00,0,23.72726,1.259053,23.72726,0.7625878
01/02/2007 19:00,0,23.72726,0.960408,23.72726,0.7176431
01/02/2007 20:00,0,23.72726,1.498753,23.72726,0.5158756
01/02/2007 21:00,0,23.72726,1.077035,23.72726,0.3060565
01/02/2007 22:00,0,23.72726,0.8115419,23.72726,0.1990524
01/02/2007 23:00,0,23.72726,1.277794,23.72726,0.1671417
01/03/2007 00:00,0,23.72726,1.366383,23.72726,0.1153876
01/03/2007 01:00,0,23.72726,1.442187,23.72726,0.08680034
01/03/2007 02:00,0,23.72726,1.186823,23.72726,0.2076082
01/03/2007 03:00,0,23.72726,1.684486,23.72726,0.2374206
01/03/2007 04:00,0,23.72726,1.941039,23.72726,0.3461821
01/03/2007 05:00,0,23.72726,2.353381,23.72726,0.4717289
01/03/2007 06:00,0,23.72726,1.523624,23.72726,0.6237084
01/03/2007 07:00,0,23.72726,1.69348,23.72726,0.4192974
01/03/2007 08:00,0.02858181,24.44892,2.444092,23.72726,0.4161027
01/03/2007 09:00,0.0969296,26.18931,3.275754,23.72726,0.4396634
01/03/2007 10:00,0.2174703,29.29435,2.813516,23.72726,0.485563
01/03/2007 11:00,0.2746339,30.7763,2.004591,23.72726,0.6064234
01/03/2007 12:00,0.2460521,30.01873,2.55001,23.72726,0.6551297
01/03/2007 13:00,0.2385959,29.82964,1.88747,23.72726,0.5092878
01/03/2007 14:00,0.2050434,28.97103,2.430479,23.72726,0.3971364
01/03/2007 15:00,0.1342102,27.15211,2.47524,23.72726,0.4148847
01/03/2007 16:00,0.0385233,24.70231,2.105287,23.72726,0.418138
01/03/2007 17:00,0,23.72726,2.956321,23.72726,0.788462
01/03/2007 18:00,0,23.72726,3.75894,23.72726,1.245559
01/03/2007 19:00,0,23.72726,4.417266,23.72726,0.8581307
01/03/2007 20:00,0,23.72726,3.775121,23.72726,0.6825913
01/03/2007 21:00,0,23.72726,4.022179,23.72726,0.490281
01/03/2007 22:00,0,23.72726,3.989613,23.72726,0.3475563
01/03/2007 23:00,0,23.72726,2.715488,23.72726,0.2176923
01/04/2007 00:00,0,23.72726,2.106278,23.72726,0.09422297
01/04/2007 01:00,0,23.72726,2.744817,23.72726,0.09846089
01/04/2007 02:00,0,23.72726,2.844517,23.72726,0.2220166
01/04/2007 03:00,0,23.72726,2.389093,23.72726,0.1770628
01/04/2007 04:00,0,23.72726,2.873005,23.72726,0.2625621
01/04/2007 05:00,0,23.72726,4.066536,23.72726,0.3702687
01/04/2007 06:00,0,23.72726,4.377945,23.72726,0.605552
01/04/2007 07:00,0,23.72726,4.457952,23.72726,0.3708347
01/04/2007 08:00,0.01864031,24.1968,5.341509,23.72726,0.3374951
01/04/2007 09:00,0.07331854,25.5842,5.938312,23.72726,0.3339829
01/04/2007 10:00,0.1727335,28.1317,7.411285,23.72726,0.5347809
01/04/2007 11:00,0.2472948,30.05573,6.315051,23.72726,0.4911714
01/04/2007 12:00,0.2410813,29.88912,5.946522,23.72726,0.5754017
01/04/2007 13:00,0.1329675,27.10063,6.561901,23.72726,0.4670744
01/04/2007 14:00,0.1379383,27.23379,5.694678,23.72726,0.3906868
01/04/2007 15:00,0.04722211,24.91933,5.63766,23.72726,0.3344514
01/04/2007 16:00,0.01615493,24.13396,5.384651,23.72726,0.2993941
01/04/2007 17:00,0,23.72726,5.829217,23.72726,0.5518444
01/04/2007 18:00,0,23.72726,6.034148,23.72726,1.167846
01/04/2007 19:00,0,23.72726,5.048118,23.72726,0.8948615
01/04/2007 20:00,0,23.72726,4.608844,23.72726,0.5562755
01/04/2007 21:00,0,23.72726,4.36615,23.72726,0.435956
01/04/2007 22:00,0,23.72726,3.966241,23.72726,0.281922
01/04/2007 23:00,0,23.72726,2.402254,23.72726,0.1917485
01/05/2007 00:00,0,23.72726,1.901281,23.72726,0.07695545
01/05/2007 01:00,0,23.72726,1.042868,23.72726,0.07560975
01/05/2007 02:00,0,23.72726,0.9746759,23.72726,0.1680556
01/05/2007 03:00,0,23.72726,0.5787749,23.72726,0.2020654
01/05/2007 04:00,0,23.72726,1.220586,23.72726,0.2399426
01/05/2007 05:00,0,23.72726,0.8758034,23.72726,0.3828461
01/05/2007 06:00,0,23.72726,0.7323137,23.72726,0.4636036
01/05/2007 07:00,0,23.72726,0.8038075,23.72726,0.303452
01/05/2007 08:00,0.03106718,24.51214,1.146894,23.72726,0.3279475
01/05/2007 09:00,0.08201735,25.80673,1.235953,23.72726,0.3329898
01/05/2007 10:00,0.1466371,27.45761,1.52363,23.72726,0.3708483
01/05/2007 11:00,0.2174703,29.27983,1.841709,23.72726,0.3757292
01/05/2007 12:00,0.2286544,29.56601,2.163295,23.72726,0.427556
01/05/2007 13:00,0.2211983,29.37657,2.592334,23.72726,0.4604269
01/05/2007 14:00,0.1665201,27.9708,2.375533,23.72726,0.2860019
01/05/2007 15:00,0.1168126,26.70134,2.14079,23.72726,0.3760204
01/05/2007 16:00,0.03355255,24.5754,1.961158,23.72726,0.2624194
01/05/2007 17:00,0,23.72726,2.006083,23.72726,0.5037944
01/05/2007 18:00,0,23.72726,1.720563,23.72726,0.8609856
01/05/2007 19:00,0,23.72726,1.424107,23.72726,0.750987
01/05/2007 20:00,0,23.72726,1.599917,23.72726,0.4997671
01/05/2007 21:00,0,23.72726,2.010724,23.72726,0.3046624
01/05/2007 22:00,0,23.72726,2.63493,23.72726,0.2344749
01/05/2007 23:00,0,23.72726,2.790875,23.72726,0.1655924
01/06/2007 00:00,0,23.72726,2.943747,23.72726,0.09869003
01/06/2007 01:00,0,23.72726,1.690961,23.72726,0.07816476
01/06/2007 02:00,0,23.72726,1.78557,23.72726,0.191041
01/06/2007 03:00,0,23.72726,1.364337,23.72726,0.1561846
01/06/2007 04:00,0,23.72726,0.7988695,23.72726,0.3303889
01/06/2007 05:00,0,23.72726,0.3840668,23.72726,0.3836752
01/06/2007 06:00,0,23.72726,0.1261108,23.72726,0.5675119
01/06/2007 07:00,0,23.72726,0.1311743,23.72726,0.3613411
01/06/2007 08:00,0.02982449,24.48054,0.2593347,23.72726,0.2924037
01/06/2007 09:00,0.1292395,27.02262,0.3969537,23.72726,0.3081214
01/06/2007 10:00,0.2373533,29.81616,0.4782556,23.72726,0.4048909
01/06/2007 11:00,0.3206133,32.03143,0.6963565,23.72726,0.3788859
01/06/2007 12:00,0.3541659,32.95029,0.5918447,23.72726,0.4663536
01/06/2007 13:00,0.3367682,32.48877,1.016283,23.72726,0.4435848
01/06/2007 14:00,0.2149849,29.22857,0.2145898,23.72726,0.3155445
01/06/2007 15:00,0.1130845,26.60487,0.2674244,23.72726,0.3615404
01/06/2007 16:00,0.02982449,24.48047,1.220155,23.72726,0.3217783
01/06/2007 17:00,0,23.72726,1.613657,23.72726,0.5467871
01/06/2007 18:00,0,23.72726,1.811031,23.72726,0.8307738
01/06/2007 19:00,0,23.72726,1.560496,23.72726,0.8100697
01/06/2007 20:00,0,23.72726,1.286266,23.72726,0.5011722
01/06/2007 21:00,0,23.72726,1.852888,23.72726,0.3439325
01/06/2007 22:00,0,23.72726,1.972778,23.72726,0.2629195
01/06/2007 23:00,0,23.72726,2.061939,23.72726,0.1592095
01/07/2007 00:00,0,23.72726,2.093653,23.72726,0.05606066
01/07/2007 01:00,0,23.72726,2.412469,23.72726,0.05366161
01/07/2007 02:00,0,23.72726,2.14002,23.72726,0.1574964
01/07/2007 03:00,0,23.72726,3.05784,23.72726,0.1086065
01/07/2007 04:00,0,23.72726,2.572185,23.72726,0.1892849
01/07/2007 05:00,0,23.72726,2.182066,23.72726,0.2439891
01/07/2007 06:00,0,23.72726,1.782017,23.72726,0.2843674
01/07/2007 07:00,0,23.72726,1.520488,23.72726,0.2243129
01/07/2007 08:00,0.01864031,24.19681,1.850666,23.72726,0.2180399
01/07/2007 09:00,0.06089167,25.26704,2.243834,23.72726,0.2207046
01/07/2007 10:00,0.1105992,26.53168,2.531235,23.72726,0.3315634
01/07/2007 11:00,0.1578213,27.73845,2.267786,23.72726,0.2591763
01/07/2007 12:00,0.1888884,28.53638,3.241619,23.72726,0.2315374
01/07/2007 13:00,0.202558,28.89264,3.448215,23.72726,0.2401023
01/07/2007 14:00,0.1304822,27.04148,3.84913,23.72726,0.2103045
01/07/2007 15:00,0.08326004,25.83824,3.425816,23.72726,0.1893054
01/07/2007 16:00,0.02112568,24.25967,3.787134,23.72726,0.2717299
01/07/2007 17:00,0,23.72726,4.598882,23.72726,0.3289233
01/07/2007 18:00,0,23.72726,4.278893,23.72726,0.5105582
01/07/2007 19:00,0,23.72726,4.231998,23.72726,0.5389035
01/07/2007 20:00,0,23.72726,4.137286,23.72726,0.3619038
01/07/2007 21:00,0,23.72726,3.338197,23.72726,0.1440868
01/07/2007 22:00,0,23.72726,2.924806,23.72726,0.1589267
01/07/2007 23:00,0,23.72726,3.307964,23.72726,0.1004486
01/08/2007 00:00,0,23.72726,3.261775,23.72726,0.09458661
01/08/2007 01:00,0,23.72726,3.400691,23.72726,0.09147741
01/08/2007 02:00,0,23.72726,4.461552,23.72726,0.1930968
01/08/2007 03:00,0,23.72726,5.626453,23.72726,0.1798954
01/08/2007 04:00,0,23.72726,5.556793,23.72726,0.3122074
01/08/2007 05:00,0,23.72726,6.339822,23.72726,0.3272378
01/08/2007 06:00,0,23.72726,5.782107,23.72726,0.5867145
01/08/2007 07:00,0,23.72726,7.733475,23.72726,0.4009693
01/08/2007 08:00,0.03479524,24.60709,5.192015,23.72726,0.3754689
01/08/2007 09:00,0.1130845,26.60502,5.314491,23.72726,0.3865914
01/08/2007 10:00,0.262207,30.48409,5.19253,23.72726,0.4981206
01/08/2007 11:00,0.3566512,33.06496,6.527595,23.72726,0.5486737
01/08/2007 12:00,0.3989026,34.2699,6.002128,23.72726,0.5566219
01/08/2007 13:00,0.3703208,33.46631,6.959465,23.72726,0.5085822
01/08/2007 14:00,0.2883034,31.20566,6.834073,23.72726,0.3933086
01/08/2007 15:00,0.1640347,27.92541,6.565845,23.72726,0.3547315
01/08/2007 16:00,0.03728062,24.67019,6.251055,23.72726,0.3965223
01/08/2007 17:00,0,23.72726,5.864171,23.72726,0.5997136
01/08/2007 18:00,0,23.72726,5.402086,23.72726,1.113362
01/08/2007 19:00,0,23.72726,5.087873,23.72726,1.003674
01/08/2007 20:00,0,23.72726,4.184407,23.72726,0.6587595
01/08/2007 21:00,0,23.72726,4.283504,23.72726,0.4324996
01/08/2007 22:00,0,23.72726,4.273241,23.72726,0.2934091
01/08/2007 23:00,0,23.72726,3.322344,23.72726,0.1424476
01/09/2007 00:00,0,23.72726,3.138815,23.72726,0.1157497
01/09/2007 01:00,0,23.72726,2.786343,23.72726,0.1020588
01/09/2007 02:00,0,23.72726,3.021834,23.72726,0.2411185
01/09/2007 03:00,0,23.72726,3.404566,23.72726,0.2299383
01/09/2007 04:00,0,23.72726,3.952907,23.72726,0.3713822
01/09/2007 05:00,0,23.72726,4.559014,23.72726,0.3843209
01/09/2007 06:00,0,23.72726,3.067693,23.72726,0.6890349
01/09/2007 07:00,0,23.72726,3.74446,23.72726,0.523843
01/09/2007 08:00,0.01242687,24.03979,4.411525,23.72726,0.4494754
01/09/2007 09:00,0.05592092,25.14042,5.410593,23.72726,0.4677967
01/09/2007 10:00,0.1130845,26.5952,5.442383,23.72726,0.4839605
01/09/2007 11:00,0.1478798,27.48268,5.705587,23.72726,0.5307797
01/09/2007 12:00,0.1603066,27.79993,5.993792,23.72726,0.808115
01/09/2007 13:00,0.159064,27.76988,5.899567,23.72726,0.5275032
01/09/2007 14:00,0.1267541,26.94535,6.438611,23.72726,0.420045
01/09/2007 15:00,0.09941497,26.25228,5.594904,23.72726,0.458675
01/09/2007 16:00,0.03355255,24.57514,5.15033,23.72726,0.4682945
01/09/2007 17:00,0,23.72726,4.856406,23.72726,0.6524336
01/09/2007 18:00,0,23.72726,6.766432,23.72726,1.445097
01/09/2007 19:00,0,23.72726,5.562796,23.72726,1.209783
01/09/2007 20:00,0,23.72726,4.386775,23.72726,0.7899037
01/09/2007 21:00,0,23.72726,3.849287,23.72726,0.4049743
01/09/2007 22:00,0,23.72726,3.013479,23.72726,0.3247313
01/09/2007 23:00,0,23.72726,2.928155,23.72726,0.2120947
01/10/2007 00:00,0,23.72726,2.272875,23.72726,0.09227522
01/10/2007 01:00,0,23.72726,1.682145,23.72726,0.08088478
01/10/2007 02:00,0,23.72726,1.672547,23.72726,0.2023849
01/10/2007 03:00,0,23.72726,2.839318,23.72726,0.1976689
01/10/2007 04:00,0,23.72726,2.239458,23.72726,0.2930327
01/10/2007 05:00,0,23.72726,2.012527,23.72726,0.3844261
01/10/2007 06:00,0,23.72726,1.796875,23.72726,0.5854663
01/10/2007 07:00,0,23.72726,2.212537,23.72726,0.3801888
01/10/2007 08:00,0.02361106,24.32274,3.517149,23.72726,0.3975706
01/10/2007 09:00,0.1118418,26.57281,3.303577,23.72726,0.3919804
01/10/2007 10:00,0.1839177,28.42039,4.59475,23.72726,0.4951379
01/10/2007 11:00,0.2758766,30.80581,4.779589,23.72726,0.5920466
01/10/2007 12:00,0.3268268,32.17095,5.489346,23.72726,0.5770113
01/10/2007 13:00,0.1739762,28.15355,4.991689,23.72726,0.5141115
01/10/2007 14:00,0.159064,27.77665,4.759936,23.72726,0.3898139
01/10/2007 15:00,0.06586242,25.39332,4.830986,23.72726,0.3928475
01/10/2007 16:00,0.02361106,24.32256,4.073278,23.72726,0.3120185
01/10/2007 17:00,0,23.72726,3.865732,23.72726,0.6297747
01/10/2007 18:00,0,23.72726,2.92374,23.72726,1.1953
01/10/2007 19:00,0,23.72726,2.788637,23.72726,1.055673
01/10/2007 20:00,0,23.72726,2.966969,23.72726,0.5434414
01/10/2007 21:00,0,23.72726,2.979103,23.72726,0.5004664
01/10/2007 22:00,0,23.72726,2.680385,23.72726,0.2743534
01/10/2007 23:00,0,23.72726,3.165488,23.72726,0.1558986
01/11/2007 00:00,0,23.72726,3.77404,23.72726,0.08470508
01/11/2007 01:00,0,23.72726,3.558685,23.72726,0.09792054
01/11/2007 02:00,0,23.72726,2.575059,23.72726,0.2117047
01/11/2007 03:00,0,23.72726,1.541707,23.72726,0.1791815
01/11/2007 04:00,0,23.72726,3.218144,23.72726,0.2280801
01/11/2007 05:00,0,23.72726,2.768134,23.72726,0.4089118
01/11/2007 06:00,0,23.72726,2.618013,23.72726,0.6731696
01/11/2007 07:00,0,23.72726,2.116404,23.72726,0.3592796
01/11/2007 08:00,0.03976599,24.73389,2.875496,23.72726,0.3346549
01/11/2007 09:00,0.1466371,27.47328,3.037212,23.72726,0.4107281
01/11/2007 10:00,0.3131572,31.92927,4.972835,23.72726,0.3668242
01/11/2007 11:00,0.4001453,34.37667,6.127593,23.72726,0.4740675
01/11/2007 12:00,0.3690781,33.36979,7.023904,23.72726,0.5684822
01/11/2007 13:00,0.341739,32.61778,7.865583,23.72726,0.4758769
01/11/2007 14:00,0.2572362,30.34138,7.522641,23.72726,0.387244
01/11/2007 15:00,0.1553359,27.69711,8.178483,23.72726,0.3415775
01/11/2007 16:00,0.03479524,24.60663,8.553737,23.72726,0.340804
01/11/2007 17:00,0,23.72726,9.807549,23.72726,0.6133851
01/11/2007 18:00,0,23.72726,7.16485,23.72726,1.188587
01/11/2007 19:00,0,23.72726,7.116298,23.72726,0.9386306
01/11/2007 20:00,0,23.72726,6.599514,23.72726,0.635134
01/11/2007 21:00,0,23.72726,5.503028,23.72726,0.3801935
01/11/2007 22:00,0,23.72726,5.233673,23.72726,0.2434522
01/11/2007 23:00,0,23.72726,4.885779,23.72726,0.1866286
01/12/2007 00:00,0,23.72726,4.058367,23.72726,0.1023942
01/12/2007 01:00,0,23.72726,2.966065,23.72726,0.08908872
01/12/2007 02:00,0,23.72726,3.269035,23.72726,0.2124391
01/12/2007 03:00,0,23.72726,3.777018,23.72726,0.1947885
01/12/2007 04:00,0,23.72726,3.384542,23.72726,0.327973
01/12/2007 05:00,0,23.72726,2.733384,23.72726,0.3454477
01/12/2007 06:00,0,23.72726,2.346823,23.72726,0.655606
01/12/2007 07:00,0,23.72726,3.10502,23.72726,0.4356305
01/12/2007 08:00,0.02609643,24.3858,2.672938,23.72726,0.3700801
01/12/2007 09:00,0.1056284,26.41256,3.856407,23.72726,0.4367879
01/12/2007 10:00,0.2149849,29.22712,3.724366,23.72726,0.3612539
01/12/2007 11:00,0.2932742,31.27139,4.601774,23.72726,0.5260918
01/12/2007 12:00,0.2932742,31.25549,4.490723,23.72726,0.7340829
01/12/2007 13:00,0.2472948,30.05175,4.746461,23.72726,0.6141765
01/12/2007 14:00,0.2945169,31.37081,4.933305,23.72726,0.3989295
01/12/2007 15:00,0.1093565,26.5072,4.883401,23.72726,0.4190358
01/12/2007 16:00,0.03230987,24.54333,4.667927,23.72726,0.3798909
01/12/2007 17:00,0,23.72726,4.338653,23.72726,0.5439631
01/12/2007 18:00,0,23.72726,4.390683,23.72726,1.16307
01/12/2007 19:00,0,23.72726,5.393276,23.72726,1.091553
01/12/2007 20:00,0,23.72726,5.109152,23.72726,0.6919656
01/12/2007 21:00,0,23.72726,4.994001,23.72726,0.4747456
01/12/2007 22:00,0,23.72726,5.143156,23.72726,0.3000797
01/12/2007 23:00,0,23.72726,6.297968,23.72726,0.1856834
1/13/2007 0:00,0,23.72726,5.339845,23.72726,0.07423097
1/13/2007 1:00,0,23.72726,5.312801,23.72726,0.07136323
1/13/2007 2:00,0,23.72726,5.040925,23.72726,0.2052268
1/13/2007 3:00,0,23.72726,4.460461,23.72726,0.1669758
1/13/2007 4:00,0,23.72726,4.167038,23.72726,0.2435669
1/13/2007 5:00,0,23.72726,2.836948,23.72726,0.2440405
1/13/2007 6:00,0,23.72726,2.590221,23.72726,0.6196673
1/13/2007 7:00,0,23.72726,2.477865,23.72726,0.3513259
1/13/2007 8:00,0.02982449,24.48052,2.626328,23.72726,0.3572391
1/13/2007 9:00,0.1118418,26.57249,3.00436,23.72726,0.2833735
1/13/2007 10:00,0.2348679,29.74758,3.501034,23.72726,0.3957754
1/13/2007 11:00,0.2398386,29.85826,4.561713,23.72726,0.3837344
1/13/2007 12:00,0.3342828,32.37297,4.301311,23.72726,0.4439219
1/13/2007 13:00,0.2907888,31.19978,4.523531,23.72726,0.3541289
1/13/2007 14:00,0.242324,29.94054,5.084195,23.72726,0.3278096
1/13/2007 15:00,0.1466371,27.47009,5.24512,23.72726,0.2726818
1/13/2007 16:00,0.0385233,24.70144,5.33629,23.72726,0.2823954
1/13/2007 17:00,0,23.72726,4.947887,23.72726,0.6136764
1/13/2007 18:00,0,23.72726,4.067876,23.72726,0.9728061
1/13/2007 19:00,0,23.72726,3.285607,23.72726,0.8746077
1/13/2007 20:00,0,23.72726,3.993896,23.72726,0.5476964
1/13/2007 21:00,0,23.72726,3.582901,23.72726,0.3941564
1/13/2007 22:00,0,23.72726,2.704996,23.72726,0.2180524
1/13/2007 23:00,0,23.72726,3.25427,23.72726,0.1763344
1/14/2007 0:00,0,23.72726,2.755356,23.72726,0.1146669
1/14/2007 1:00,0,23.72726,2.433671,23.72726,0.08588988
1/14/2007 2:00,0,23.72726,2.157149,23.72726,0.1977359
1/14/2007 3:00,0,23.72726,1.585983,23.72726,0.180051
1/14/2007 4:00,0,23.72726,3.700086,23.72726,0.3166598
1/14/2007 5:00,0,23.72726,4.38232,23.72726,0.3385893
1/14/2007 6:00,0,23.72726,5.279404,23.72726,0.649976
1/14/2007 7:00,0,23.72726,5.353502,23.72726,0.4730819
1/14/2007 8:00,0.03479524,24.60705,4.59455,23.72726,0.421108
1/14/2007 9:00,0.1528505,27.63416,3.477575,23.72726,0.3786675
1/14/2007 10:00,0.2758766,30.8562,3.789195,23.72726,0.4091685
1/14/2007 11:00,0.361622,33.19583,3.361105,23.72726,0.4322878
1/14/2007 12:00,0.3914465,34.01908,3.998846,23.72726,0.5267867
1/14/2007 13:00,0.2920315,31.23191,4.326263,23.72726,0.4705648
1/14/2007 14:00,0.2758766,30.84436,3.719629,23.72726,0.3747537
1/14/2007 15:00,0.1292395,27.01924,4.633437,23.72726,0.3559208
1/14/2007 16:00,0.03976599,24.73303,4.918474,23.72726,0.3262236
1/14/2007 17:00,0,23.72726,3.496861,23.72726,0.6188805
1/14/2007 18:00,0,23.72726,2.629507,23.72726,1.125899
1/14/2007 19:00,0,23.72726,3.292586,23.72726,0.7840376
1/14/2007 20:00,0,23.72726,3.678062,23.72726,0.7113777
1/14/2007 21:00,0,23.72726,3.138615,23.72726,0.5187912
1/14/2007 22:00,0,23.72726,4.058385,23.72726,0.3044317
1/14/2007 23:00,0,23.72726,3.16727,23.72726,0.1471322
1/15/2007 0:00,0,23.72726,2.911691,23.72726,0.09416889
1/15/2007 1:00,0,23.72726,3.645919,23.72726,0.09895186
1/15/2007 2:00,0,23.72726,3.596888,23.72726,0.1991612
1/15/2007 3:00,0,23.72726,3.60413,23.72726,0.2080676
1/15/2007 4:00,0,23.72726,5.347564,23.72726,0.3403497
1/15/2007 5:00,0,23.72726,5.430234,23.72726,0.3898933
1/15/2007 6:00,0,23.72726,5.792824,23.72726,0.6106819
1/15/2007 7:00,0,23.72726,5.880074,23.72726,0.383173
1/15/2007 8:00,0.03479524,24.60703,5.498102,23.72726,0.4272012
1/15/2007 9:00,0.09941497,26.25244,4.240013,23.72726,0.3697152
1/15/2007 10:00,0.2050434,28.96723,3.905578,23.72726,0.500352
1/15/2007 11:00,0.2584789,30.34257,3.37998,23.72726,0.4549029
1/15/2007 12:00,0.2100141,29.0797,3.151908,23.72726,0.655405
1/15/2007 13:00,0.2522655,30.17928,3.551014,23.72726,0.428591
1/15/2007 14:00,0.1938592,28.67455,4.251976,23.72726,0.3780086
1/15/2007 15:00,0.1143272,26.63428,3.58626,23.72726,0.3984923
1/15/2007 16:00,0.03728062,24.66961,3.915244,23.72726,0.355316
1/15/2007 17:00,0,23.72726,3.977594,23.72726,0.6801848
1/15/2007 18:00,0,23.72726,3.230556,23.72726,1.165874
1/15/2007 19:00,0,23.72726,2.678082,23.72726,1.065224
1/15/2007 20:00,0,23.72726,3.518463,23.72726,0.6754501
1/15/2007 21:00,0,23.72726,4.943502,23.72726,0.4330178
1/15/2007 22:00,0,23.72726,3.652423,23.72726,0.2676135
1/15/2007 23:00,0,23.72726,2.914588,23.72726,0.1957642
1/16/2007 0:00,0,23.72726,1.966163,23.72726,0.07444352
1/16/2007 1:00,0,23.72726,1.331597,23.72726,0.06650867
1/16/2007 2:00,0,23.72726,1.716814,23.72726,0.1267151
1/16/2007 3:00,0,23.72726,1.428434,23.72726,0.1122746
1/16/2007 4:00,0,23.72726,2.370575,23.72726,0.2567627
1/16/2007 5:00,0,23.72726,2.511247,23.72726,0.268033
1/16/2007 6:00,0,23.72726,1.905167,23.72726,0.292094
1/16/2007 7:00,0,23.72726,1.831277,23.72726,0.328422
1/16/2007 8:00,0.019883,24.22824,1.589026,23.72726,0.2366048
1/16/2007 9:00,0.1105992,26.54005,1.843947,23.72726,0.2789573
1/16/2007 10:00,0.2062861,28.99912,1.716888,23.72726,0.3161963
1/16/2007 11:00,0.2907888,31.20008,2.704403,23.72726,0.2924496
1/16/2007 12:00,0.325584,32.12629,2.229254,23.72726,0.4484387
1/16/2007 13:00,0.3566512,33.03043,1.90215,23.72726,0.2227772
1/16/2007 14:00,0.305701,31.6767,2.320221,23.72726,0.259847
1/16/2007 15:00,0.1714908,28.11443,2.138335,23.72726,0.2099962
1/16/2007 16:00,0.04225137,24.79622,2.31067,23.72726,0.2088415
1/16/2007 17:00,0,23.72726,2.651721,23.72726,0.4464323
1/16/2007 18:00,0,23.72726,2.532129,23.72726,0.8204546
1/16/2007 19:00,0,23.72726,3.338823,23.72726,0.7151992
1/16/2007 20:00,0,23.72726,3.716098,23.72726,0.4475447
1/16/2007 21:00,0,23.72726,3.592918,23.72726,0.2579727
1/16/2007 22:00,0,23.72726,2.934162,23.72726,0.1861017
1/16/2007 23:00,0,23.72726,2.225462,23.72726,0.1165589
1/17/2007 0:00,0,23.72726,2.608308,23.72726,0.0754972
1/17/2007 1:00,0,23.72726,1.931506,23.72726,0.06838192
1/17/2007 2:00,0,23.72726,2.211128,23.72726,0.1369298
1/17/2007 3:00,0,23.72726,2.782522,23.72726,0.1396045
1/17/2007 4:00,0,23.72726,4.233538,23.72726,0.2287904
1/17/2007 5:00,0,23.72726,4.445901,23.72726,0.2355181
1/17/2007 6:00,0,23.72726,3.959223,23.72726,0.4318754
1/17/2007 7:00,0,23.72726,3.891292,23.72726,0.3055718
1/17/2007 8:00,0.0385233,24.70205,4.529595,23.72726,0.3391103
1/17/2007 9:00,0.1615493,27.85967,5.184911,23.72726,0.3429494
