Time,Global Solar(kW/m2),PV Cell Temperature(C),Wind Speed(m/s),Ambient Temperature,AC Load(kW)
01/01/1900 00:00,0,23.72726,2.856398,23.72726,0.2673617
01/01/2007 01:00,0,23.72726,2.546373,23.72726,0.2612681
01/01/2007 02:00,0,23.72726,2.334827,23.72726,0.2974151
01/01/2007 03:00,0,23.72726,0.9273667,23.72726,0.3404752
01/01/2007 04:00,0,23.72726,1.141059,23.72726,0.3904492
01/01/2007 05:00,0,23.72726,1.086491,23.72726,0.4923725
01/01/2007 06:00,0,23.72726,0.8471525,23.72726,0.4859642
01/01/2007 07:00,0,23.72726,1.157574,23.72726,0.4555361
01/01/2007 08:00,0.019883,24.22824,1.102792,23.72726,0.4644561
01/01/2007 09:00,0.1019004,26.31713,0.8903844,23.72726,0.500201
01/01/2007 10:00,0.1441517,27.39384,1.35466,23.72726,0.4583438
01/01/2007 11:00,0.1888884,28.54026,0.5347136,23.72726,0.5737379
01/01/2007 12:00,0.2286544,29.56703,0.4529751,23.72726,0.550549
01/01/2007 13:00,0.1938592,28.66916,0.5570174,23.72726,0.521525
01/01/2007 14:00,0.1565786,27.71495,0.4406244,23.72726,0.5001771
01/01/2007 15:00,0.1081138,26.47791,1.13984,23.72726,0.4279284
01/01/2007 16:00,0.03106718,24.51235,1.482952,23.72726,0.6621894
01/01/2007 17:00,0,23.72726,1.478781,23.72726,0.7370009
01/01/2007 18:00,0,23.72726,0.8961835,23.72726,0.9881616
01/01/2007 19:00,0,23.72726,1.630812,23.72726,0.7948188
01/01/2007 20:00,0,23.72726,2.032578,23.72726,0.7484133
01/01/2007 21:00,0,23.72726,1.842276,23.72726,0.5204268
01/01/2007 22:00,0,23.72726,1.168526,23.72726,0.4238538
01/01/2007 23:00,0,23.72726,1.415972,23.72726,0.4107424
01/02/2007 00:00,0,23.72726,1.678743,23.72726,0.2306352
01/02/2007 01:00,0,23.72726,1.637758,23.72726,0.2035643
01/02/2007 02:00,0,23.72726,1.981293,23.72726,0.1364257
01/02/2007 03:00,0,23.72726,1.129913,23.72726,0.2453304
01/02/2007 04:00,0,23.72726,1.650074,23.72726,0.2076935
01/02/2007 05:00,0,23.72726,2.732783,23.72726,0.2857732
01/02/2007 06:00,0,23.72726,1.865318,23.72726,0.3001485
01/02/2007 07:00,0,23.72726,2.336058,23.72726,0.3150947
01/02/2007 08:00,0.03976599,24.73384,1.9724,23.72726,0.3141806
01/02/2007 09:00,0.1677628,28.02482,1.61631,23.72726,0.31835
01/02/2007 10:00,0.3094291,31.82787,2.142379,23.72726,0.2852344
01/02/2007 11:00,0.401388,34.44612,2.350662,23.72726,0.3381452
01/02/2007 12:00,0.4324551,35.34906,1.888173,23.72726,0.3767917
01/02/2007 13:00,0.4001453,34.41404,2.016042,23.72726,0.4050045
01/02/2007 14:00,0.2783619,30.93838,2.285799,23.72726,0.402294
01/02/2007 15:00,0.142909,27.37832,1.944302,23.72726,0.3563181
01/02/2007 16:00,0.02609643,24.38591,1.995805,23.72726,0.4824369
01/02/2007 17:00,0,23.72726,1.102075,23.72726,0.6255817
01/02/2007 18:00,0,23.72726,1.259053,23.72726,0.5758999
01/02/2007 19:00,0,23.72726,0.960408,23.72726,0.5210379
01/02/2007 20:00,0,23.72726,1.498753,23.72726,0.5044882
01/02/2007 21:00,0,23.72726,1.077035,23.72726,0.2864985
01/02/2007 22:00,0,23.72726,0.8115419,23.72726,0.2809977
01/02/2007 23:00,0,23.72726,1.277794,23.72726,0.3237119
01/03/2007 00:00,0,23.72726,1.366383,23.72726,0.2897686
01/03/2007 01:00,0,23.72726,1.442187,23.72726,0.2477421
01/03/2007 02:00,0,23.72726,1.186823,23.72726,0.2450114
01/03/2007 03:00,0,23.72726,1.684486,23.72726,0.3036303
01/03/2007 04:00,0,23.72726,1.941039,23.72726,0.3253243
01/03/2007 05:00,0,23.72726,2.353381,23.72726,0.4512804
01/03/2007 06:00,0,23.72726,1.523624,23.72726,0.4481069
01/03/2007 07:00,0,23.72726,1.69348,23.72726,0.3751494
01/03/2007 08:00,0.02858181,24.44892,2.444092,23.72726,0.4349235
01/03/2007 09:00,0.0969296,26.18931,3.275754,23.72726,0.4515029
01/03/2007 10:00,0.2174703,29.29435,2.813516,23.72726,0.4356939
01/03/2007 11:00,0.2746339,30.7763,2.004591,23.72726,0.5611705
01/03/2007 12:00,0.2460521,30.01873,2.55001,23.72726,0.4578292
01/03/2007 13:00,0.2385959,29.82964,1.88747,23.72726,0.4637241
01/03/2007 14:00,0.2050434,28.97103,2.430479,23.72726,0.4489802
01/03/2007 15:00,0.1342102,27.15211,2.47524,23.72726,0.5100484
01/03/2007 16:00,0.0385233,24.70231,2.105287,23.72726,0.6256874
01/03/2007 17:00,0,23.72726,2.956321,23.72726,0.9035462
01/03/2007 18:00,0,23.72726,3.75894,23.72726,0.9406357
01/03/2007 19:00,0,23.72726,4.417266,23.72726,0.6230376
01/03/2007 20:00,0,23.72726,3.775121,23.72726,0.6675237
01/03/2007 21:00,0,23.72726,4.022179,23.72726,0.4589504
01/03/2007 22:00,0,23.72726,3.989613,23.72726,0.4906371
01/03/2007 23:00,0,23.72726,2.715488,23.72726,0.4216158
01/04/2007 00:00,0,23.72726,2.106278,23.72726,0.2366186
01/04/2007 01:00,0,23.72726,2.744817,23.72726,0.2810231
01/04/2007 02:00,0,23.72726,2.844517,23.72726,0.2620157
01/04/2007 03:00,0,23.72726,2.389093,23.72726,0.2264405
01/04/2007 04:00,0,23.72726,2.873005,23.72726,0.2467424
01/04/2007 05:00,0,23.72726,4.066536,23.72726,0.3542183
01/04/2007 06:00,0,23.72726,4.377945,23.72726,0.4350624
01/04/2007 07:00,0,23.72726,4.457952,23.72726,0.3317894
01/04/2007 08:00,0.01864031,24.1968,5.341509,23.72726,0.3527604
01/04/2007 09:00,0.07331854,25.5842,5.938312,23.72726,0.3429766
01/04/2007 10:00,0.1727335,28.1317,7.411285,23.72726,0.4798569
01/04/2007 11:00,0.2472948,30.05573,6.315051,23.72726,0.4545188
01/04/2007 12:00,0.2410813,29.88912,5.946522,23.72726,0.4021123
01/04/2007 13:00,0.1329675,27.10063,6.561901,23.72726,0.4252873
01/04/2007 14:00,0.1379383,27.23379,5.694678,23.72726,0.4416886
01/04/2007 15:00,0.04722211,24.91933,5.63766,23.72726,0.4111658
01/04/2007 16:00,0.01615493,24.13396,5.384651,23.72726,0.448003
01/04/2007 17:00,0,23.72726,5.829217,23.72726,0.6323918
01/04/2007 18:00,0,23.72726,6.034148,23.72726,0.8819473
01/04/2007 19:00,0,23.72726,5.048118,23.72726,0.6497056
01/04/2007 20:00,0,23.72726,4.608844,23.72726,0.5439963
01/04/2007 21:00,0,23.72726,4.36615,23.72726,0.4080969
01/04/2007 22:00,0,23.72726,3.966241,23.72726,0.3979828
01/04/2007 23:00,0,23.72726,2.402254,23.72726,0.3713692
01/05/2007 00:00,0,23.72726,1.901281,23.72726,0.1932553
01/05/2007 01:00,0,23.72726,1.042868,23.72726,0.2158024
01/05/2007 02:00,0,23.72726,0.9746759,23.72726,0.1983329
01/05/2007 03:00,0,23.72726,0.5787749,23.72726,0.2584155
01/05/2007 04:00,0,23.72726,1.220586,23.72726,0.2254858
01/05/2007 05:00,0,23.72726,0.8758034,23.72726,0.3662505
01/05/2007 06:00,0,23.72726,0.7323137,23.72726,0.3330787
01/05/2007 07:00,0,23.72726,0.8038075,23.72726,0.2715015
01/05/2007 08:00,0.03106718,24.51214,1.146894,23.72726,0.3427809
01/05/2007 09:00,0.08201735,25.80673,1.235953,23.72726,0.3419567
01/05/2007 10:00,0.1466371,27.45761,1.52363,23.72726,0.3327608
01/05/2007 11:00,0.2174703,29.27983,1.841709,23.72726,0.3476912
01/05/2007 12:00,0.2286544,29.56601,2.163295,23.72726,0.2987922
01/05/2007 13:00,0.2211983,29.37657,2.592334,23.72726,0.4192346
01/05/2007 14:00,0.1665201,27.9708,2.375533,23.72726,0.3233377
01/05/2007 15:00,0.1168126,26.70134,2.14079,23.72726,0.4622697
01/05/2007 16:00,0.03355255,24.5754,1.961158,23.72726,0.3926754
01/05/2007 17:00,0,23.72726,2.006083,23.72726,0.5773285
01/05/2007 18:00,0,23.72726,1.720563,23.72726,0.6502091
01/05/2007 19:00,0,23.72726,1.424107,23.72726,0.545247
01/05/2007 20:00,0,23.72726,1.599917,23.72726,0.4887352
01/05/2007 21:00,0,23.72726,2.010724,23.72726,0.2851935
01/05/2007 22:00,0,23.72726,2.63493,23.72726,0.3310028
01/05/2007 23:00,0,23.72726,2.790875,23.72726,0.3207113
01/06/2007 00:00,0,23.72726,2.943747,23.72726,0.2478365
01/06/2007 01:00,0,23.72726,1.690961,23.72726,0.2230947
01/06/2007 02:00,0,23.72726,1.78557,23.72726,0.2254594
01/06/2007 03:00,0,23.72726,1.364337,23.72726,0.1997399
01/06/2007 04:00,0,23.72726,0.7988695,23.72726,0.3104827
01/06/2007 05:00,0,23.72726,0.3840668,23.72726,0.3670437
01/06/2007 06:00,0,23.72726,0.1261108,23.72726,0.4077322
01/06/2007 07:00,0,23.72726,0.1311743,23.72726,0.3232954
01/06/2007 08:00,0.02982449,24.48054,0.2593347,23.72726,0.3056294
01/06/2007 09:00,0.1292395,27.02262,0.3969537,23.72726,0.3164187
01/06/2007 10:00,0.2373533,29.81616,0.4782556,23.72726,0.3633071
01/06/2007 11:00,0.3206133,32.03143,0.6963565,23.72726,0.3506124
01/06/2007 12:00,0.3541659,32.95029,0.5918447,23.72726,0.3259054
01/06/2007 13:00,0.3367682,32.48877,1.016283,23.72726,0.4038993
01/06/2007 14:00,0.2149849,29.22857,0.2145898,23.72726,0.356737
01/06/2007 15:00,0.1130845,26.60487,0.2674244,23.72726,0.4444683
01/06/2007 16:00,0.02982449,24.48047,1.220155,23.72726,0.481498
01/06/2007 17:00,0,23.72726,1.613657,23.72726,0.6265964
01/06/2007 18:00,0,23.72726,1.811031,23.72726,0.6273934
01/06/2007 19:00,0,23.72726,1.560496,23.72726,0.5881434
01/06/2007 20:00,0,23.72726,1.286266,23.72726,0.4901093
01/06/2007 21:00,0,23.72726,1.852888,23.72726,0.321954
01/06/2007 22:00,0,23.72726,1.972778,23.72726,0.3711573
01/06/2007 23:00,0,23.72726,2.061939,23.72726,0.3083493
01/07/2007 00:00,0,23.72726,2.093653,23.72726,0.140783
01/07/2007 01:00,0,23.72726,2.412469,23.72726,0.1531589
01/07/2007 02:00,0,23.72726,2.14002,23.72726,0.1858713
01/07/2007 03:00,0,23.72726,3.05784,23.72726,0.1388938
01/07/2007 04:00,0,23.72726,2.572185,23.72726,0.1778803
01/07/2007 05:00,0,23.72726,2.182066,23.72726,0.2334127
01/07/2007 06:00,0,23.72726,1.782017,23.72726,0.2043054
01/07/2007 07:00,0,23.72726,1.520488,23.72726,0.2006949
01/07/2007 08:00,0.01864031,24.19681,1.850666,23.72726,0.227902
01/07/2007 09:00,0.06089167,25.26704,2.243834,23.72726,0.2266479
01/07/2007 10:00,0.1105992,26.53168,2.531235,23.72726,0.2975106
01/07/2007 11:00,0.1578213,27.73845,2.267786,23.72726,0.2398359
01/07/2007 12:00,0.1888884,28.53638,3.241619,23.72726,0.1618071
01/07/2007 13:00,0.202558,28.89264,3.448215,23.72726,0.2186214
01/07/2007 14:00,0.1304822,27.04148,3.84913,23.72726,0.2377585
01/07/2007 15:00,0.08326004,25.83824,3.425816,23.72726,0.2327271
01/07/2007 16:00,0.02112568,24.25967,3.787134,23.72726,0.4066073
01/07/2007 17:00,0,23.72726,4.598882,23.72726,0.376933
01/07/2007 18:00,0,23.72726,4.278893,23.72726,0.3855693
01/07/2007 19:00,0,23.72726,4.231998,23.72726,0.3912658
01/07/2007 20:00,0,23.72726,4.137286,23.72726,0.3539151
01/07/2007 21:00,0,23.72726,3.338197,23.72726,0.1348791
01/07/2007 22:00,0,23.72726,2.924806,23.72726,0.2243531
01/07/2007 23:00,0,23.72726,3.307964,23.72726,0.194544
01/08/2007 00:00,0,23.72726,3.261775,23.72726,0.2375318
01/08/2007 01:00,0,23.72726,3.400691,23.72726,0.2610912
01/08/2007 02:00,0,23.72726,4.461552,23.72726,0.2278856
01/08/2007 03:00,0,23.72726,5.626453,23.72726,0.230063
01/08/2007 04:00,0,23.72726,5.556793,23.72726,0.2933966
01/08/2007 05:00,0,23.72726,6.339822,23.72726,0.3130527
01/08/2007 06:00,0,23.72726,5.782107,23.72726,0.4215285
01/08/2007 07:00,0,23.72726,7.733475,23.72726,0.3587511
01/08/2007 08:00,0.03479524,24.60709,5.192015,23.72726,0.3924518
01/08/2007 09:00,0.1130845,26.60502,5.314491,23.72726,0.3970018
01/08/2007 10:00,0.262207,30.48409,5.19253,23.72726,0.4469618
01/08/2007 11:00,0.3566512,33.06496,6.527595,23.72726,0.5077302
01/08/2007 12:00,0.3989026,34.2699,6.002128,23.72726,0.3889883
01/08/2007 13:00,0.3703208,33.46631,6.959465,23.72726,0.4630816
01/08/2007 14:00,0.2883034,31.20566,6.834073,23.72726,0.4446527
01/08/2007 15:00,0.1640347,27.92541,6.565845,23.72726,0.4360977
01/08/2007 16:00,0.03728062,24.67019,6.251055,23.72726,0.5933422
01/08/2007 17:00,0,23.72726,5.864171,23.72726,0.6872481
01/08/2007 18:00,0,23.72726,5.402086,23.72726,0.8408018
01/08/2007 19:00,0,23.72726,5.087873,23.72726,0.7287079
01/08/2007 20:00,0,23.72726,4.184407,23.72726,0.6442179
01/08/2007 21:00,0,23.72726,4.283504,23.72726,0.4048614
01/08/2007 22:00,0,23.72726,4.273241,23.72726,0.4141988
01/08/2007 23:00,0,23.72726,3.322344,23.72726,0.2758856
01/09/2007 00:00,0,23.72726,3.138815,23.72726,0.2906778
01/09/2007 01:00,0,23.72726,2.786343,23.72726,0.2912921
01/09/2007 02:00,0,23.72726,3.021834,23.72726,0.284559
01/09/2007 03:00,0,23.72726,3.404566,23.72726,0.2940614
01/09/2007 04:00,0,23.72726,3.952907,23.72726,0.3490061
01/09/2007 05:00,0,23.72726,4.559014,23.72726,0.3676614
01/09/2007 06:00,0,23.72726,3.067693,23.72726,0.4950411
01/09/2007 07:00,0,23.72726,3.74446,23.72726,0.4686874
01/09/2007 08:00,0.01242687,24.03979,4.411525,23.72726,0.4698056
01/09/2007 09:00,0.05592092,25.14042,5.410593,23.72726,0.4803939
01/09/2007 10:00,0.1130845,26.5952,5.442383,23.72726,0.434256
01/09/2007 11:00,0.1478798,27.48268,5.705587,23.72726,0.4911715
01/09/2007 12:00,0.1603066,27.79993,5.993792,23.72726,0.5647411
01/09/2007 13:00,0.159064,27.76988,5.899567,23.72726,0.4803099
01/09/2007 14:00,0.1267541,26.94535,6.438611,23.72726,0.4748794
01/09/2007 15:00,0.09941497,26.25228,5.594904,23.72726,0.563883
01/09/2007 16:00,0.03355255,24.57514,5.15033,23.72726,0.7007397
01/09/2007 17:00,0,23.72726,4.856406,23.72726,0.7476631
01/09/2007 18:00,0,23.72726,6.766432,23.72726,1.091325
01/09/2007 19:00,0,23.72726,5.562796,23.72726,0.8783516
01/09/2007 20:00,0,23.72726,4.386775,23.72726,0.7724673
01/09/2007 21:00,0,23.72726,3.849287,23.72726,0.379095
01/09/2007 22:00,0,23.72726,3.013479,23.72726,0.4584156
01/09/2007 23:00,0,23.72726,2.928155,23.72726,0.4107748
01/10/2007 00:00,0,23.72726,2.272875,23.72726,0.2317273
01/10/2007 01:00,0,23.72726,1.682145,23.72726,0.2308581
01/10/2007 02:00,0,23.72726,1.672547,23.72726,0.238847
01/10/2007 03:00,0,23.72726,2.839318,23.72726,0.252793
01/10/2007 04:00,0,23.72726,2.239458,23.72726,0.2753772
01/10/2007 05:00,0,23.72726,2.012527,23.72726,0.3677621
01/10/2007 06:00,0,23.72726,1.796875,23.72726,0.4206316
01/10/2007 07:00,0,23.72726,2.212537,23.72726,0.3401585
01/10/2007 08:00,0.02361106,24.32274,3.517149,23.72726,0.4155532
01/10/2007 09:00,0.1118418,26.57281,3.303577,23.72726,0.4025359
01/10/2007 10:00,0.1839177,28.42039,4.59475,23.72726,0.4442855
01/10/2007 11:00,0.2758766,30.80581,4.779589,23.72726,0.5478665
01/10/2007 12:00,0.3268268,32.17095,5.489346,23.72726,0.4032372
01/10/2007 13:00,0.1739762,28.15355,4.991689,23.72726,0.4681163
01/10/2007 14:00,0.159064,27.77665,4.759936,23.72726,0.4407017
01/10/2007 15:00,0.06586242,25.39332,4.830986,23.72726,0.4829564
01/10/2007 16:00,0.02361106,24.32256,4.073278,23.72726,0.4668938
01/10/2007 17:00,0,23.72726,3.865732,23.72726,0.7216969
01/10/2007 18:00,0,23.72726,2.92374,23.72726,0.9026802
01/10/2007 19:00,0,23.72726,2.788637,23.72726,0.7664616
01/10/2007 20:00,0,23.72726,2.966969,23.72726,0.5314454
01/10/2007 21:00,0,23.72726,2.979103,23.72726,0.4684849
01/10/2007 22:00,0,23.72726,2.680385,23.72726,0.3872983
01/10/2007 23:00,0,23.72726,3.165488,23.72726,0.3019368
01/11/2007 00:00,0,23.72726,3.77404,23.72726,0.2127167
01/11/2007 01:00,0,23.72726,3.558685,23.72726,0.2794809
01/11/2007 02:00,0,23.72726,2.575059,23.72726,0.2498459
01/11/2007 03:00,0,23.72726,1.541707,23.72726,0.2291501
01/11/2007 04:00,0,23.72726,3.218144,23.72726,0.214338
01/11/2007 05:00,0,23.72726,2.768134,23.72726,0.3911863
01/11/2007 06:00,0,23.72726,2.618013,23.72726,0.4836426
01/11/2007 07:00,0,23.72726,2.116404,23.72726,0.3214509
01/11/2007 08:00,0.03976599,24.73389,2.875496,23.72726,0.3497917
01/11/2007 09:00,0.1466371,27.47328,3.037212,23.72726,0.4217885
01/11/2007 10:00,0.3131572,31.92927,4.972835,23.72726,0.32915
01/11/2007 11:00,0.4001453,34.37667,6.127593,23.72726,0.4386913
01/11/2007 12:00,0.3690781,33.36979,7.023904,23.72726,0.3972767
01/11/2007 13:00,0.341739,32.61778,7.865583,23.72726,0.4333024
01/11/2007 14:00,0.2572362,30.34138,7.522641,23.72726,0.4377963
01/11/2007 15:00,0.1553359,27.69711,8.178483,23.72726,0.4199264
01/11/2007 16:00,0.03479524,24.60663,8.553737,23.72726,0.5099673
01/11/2007 17:00,0,23.72726,9.807549,23.72726,0.7029151
01/11/2007 18:00,0,23.72726,7.16485,23.72726,0.8976111
01/11/2007 19:00,0,23.72726,7.116298,23.72726,0.6814838
01/11/2007 20:00,0,23.72726,6.599514,23.72726,0.621114
01/11/2007 21:00,0,23.72726,5.503028,23.72726,0.3558978
01/11/2007 22:00,0,23.72726,5.233673,23.72726,0.3436759
01/11/2007 23:00,0,23.72726,4.885779,23.72726,0.3614532
01/12/2007 00:00,0,23.72726,4.058367,23.72726,0.2571388
01/12/2007 01:00,0,23.72726,2.966065,23.72726,0.2542735
01/12/2007 02:00,0,23.72726,3.269035,23.72726,0.2507127
01/12/2007 03:00,0,23.72726,3.777018,23.72726,0.2491094
01/12/2007 04:00,0,23.72726,3.384542,23.72726,0.3082123
01/12/2007 05:00,0,23.72726,2.733384,23.72726,0.3304733
01/12/2007 06:00,0,23.72726,2.346823,23.72726,0.471024
01/12/2007 07:00,0,23.72726,3.10502,23.72726,0.3897628
01/12/2007 08:00,0.02609643,24.3858,2.672938,23.72726,0.3868192
01/12/2007 09:00,0.1056284,26.41256,3.856407,23.72726,0.4485501
01/12/2007 10:00,0.2149849,29.22712,3.724366,23.72726,0.3241518
01/12/2007 11:00,0.2932742,31.27139,4.601774,23.72726,0.4868334
01/12/2007 12:00,0.2932742,31.25549,4.490723,23.72726,0.5130047
01/12/2007 13:00,0.2472948,30.05175,4.746461,23.72726,0.5592288
01/12/2007 14:00,0.2945169,31.37081,4.933305,23.72726,0.4510074
01/12/2007 15:00,0.1093565,26.5072,4.883401,23.72726,0.5151517
01/12/2007 16:00,0.03230987,24.54333,4.667927,23.72726,0.5684557
01/12/2007 17:00,0,23.72726,4.338653,23.72726,0.6233602
01/12/2007 18:00,0,23.72726,4.390683,23.72726,0.8783408
01/12/2007 19:00,0,23.72726,5.393276,23.72726,0.7925116
01/12/2007 20:00,0,23.72726,5.109152,23.72726,0.6766911
01/12/2007 21:00,0,23.72726,4.994001,23.72726,0.4444077
01/12/2007 22:00,0,23.72726,5.143156,23.72726,0.4236155
01/12/2007 23:00,0,23.72726,6.297968,23.72726,0.3596226
1/13/2007 0:00,0,23.72726,5.339845,23.72726,0.1864134
1/13/2007 1:00,0,23.72726,5.312801,23.72726,0.2036821
1/13/2007 2:00,0,23.72726,5.040925,23.72726,0.242201
1/13/2007 3:00,0,23.72726,4.460461,23.72726,0.2135404
1/13/2007 4:00,0,23.72726,4.167038,23.72726,0.2288918
1/13/2007 5:00,0,23.72726,2.836948,23.72726,0.2334618
1/13/2007 6:00,0,23.72726,2.590221,23.72726,0.4452036
1/13/2007 7:00,0,23.72726,2.477865,23.72726,0.3143346
1/13/2007 8:00,0.02982449,24.48052,2.626328,23.72726,0.3733974
1/13/2007 9:00,0.1118418,26.57249,3.00436,23.72726,0.2910044
1/13/2007 10:00,0.2348679,29.74758,3.501034,23.72726,0.3551278
1/13/2007 11:00,0.2398386,29.85826,4.561713,23.72726,0.3550991
1/13/2007 12:00,0.3342828,32.37297,4.301311,23.72726,0.3102293
1/13/2007 13:00,0.2907888,31.19978,4.523531,23.72726,0.3224466
1/13/2007 14:00,0.242324,29.94054,5.084195,23.72726,0.3706032
1/13/2007 15:00,0.1466371,27.47009,5.24512,23.72726,0.3352278
1/13/2007 16:00,0.0385233,24.70144,5.33629,23.72726,0.4225667
1/13/2007 17:00,0,23.72726,4.947887,23.72726,0.7032489
1/13/2007 18:00,0,23.72726,4.067876,23.72726,0.734655
1/13/2007 19:00,0,23.72726,3.285607,23.72726,0.6350006
1/13/2007 20:00,0,23.72726,3.993896,23.72726,0.5356065
1/13/2007 21:00,0,23.72726,3.582901,23.72726,0.3689685
1/13/2007 22:00,0,23.72726,2.704996,23.72726,0.3078195
1/13/2007 23:00,0,23.72726,3.25427,23.72726,0.3415158
1/14/2007 0:00,0,23.72726,2.755356,23.72726,0.2879585
1/14/2007 1:00,0,23.72726,2.433671,23.72726,0.2451435
1/14/2007 2:00,0,23.72726,2.157149,23.72726,0.2333605
1/14/2007 3:00,0,23.72726,1.585983,23.72726,0.230262
1/14/2007 4:00,0,23.72726,3.700086,23.72726,0.2975807
1/14/2007 5:00,0,23.72726,4.38232,23.72726,0.3239122
1/14/2007 6:00,0,23.72726,5.279404,23.72726,0.4669791
1/14/2007 7:00,0,23.72726,5.353502,23.72726,0.4232709
1/14/2007 8:00,0.03479524,24.60705,4.59455,23.72726,0.4401551
1/14/2007 9:00,0.1528505,27.63416,3.477575,23.72726,0.3888645
1/14/2007 10:00,0.2758766,30.8562,3.789195,23.72726,0.3671454
1/14/2007 11:00,0.361622,33.19583,3.361105,23.72726,0.4000294
1/14/2007 12:00,0.3914465,34.01908,3.998846,23.72726,0.3681383
1/14/2007 13:00,0.2920315,31.23191,4.326263,23.72726,0.4284654
1/14/2007 14:00,0.2758766,30.84436,3.719629,23.72726,0.4236756
1/14/2007 15:00,0.1292395,27.01924,4.633437,23.72726,0.4375597
1/14/2007 16:00,0.03976599,24.73303,4.918474,23.72726,0.4881497
1/14/2007 17:00,0,23.72726,3.496861,23.72726,0.7092126
1/14/2007 18:00,0,23.72726,2.629507,23.72726,0.8502694
1/14/2007 19:00,0,23.72726,3.292586,23.72726,0.5692431
1/14/2007 20:00,0,23.72726,3.678062,23.72726,0.6956746
1/14/2007 21:00,0,23.72726,3.138615,23.72726,0.4856387
1/14/2007 22:00,0,23.72726,4.058385,23.72726,0.4297591
1/14/2007 23:00,0,23.72726,3.16727,23.72726,0.2849585
1/15/2007 0:00,0,23.72726,2.911691,23.72726,0.2364827
1/15/2007 1:00,0,23.72726,3.645919,23.72726,0.2824245
1/15/2007 2:00,0,23.72726,3.596888,23.72726,0.2350425
1/15/2007 3:00,0,23.72726,3.60413,23.72726,0.2660916
1/15/2007 4:00,0,23.72726,5.347564,23.72726,0.3198434
1/15/2007 5:00,0,23.72726,5.430234,23.72726,0.3729922
1/15/2007 6:00,0,23.72726,5.792824,23.72726,0.4387479
1/15/2007 7:00,0,23.72726,5.880074,23.72726,0.3428285
1/15/2007 8:00,0.03479524,24.60703,5.498102,23.72726,0.446524
1/15/2007 9:00,0.09941497,26.25244,4.240013,23.72726,0.3796712
1/15/2007 10:00,0.2050434,28.96723,3.905578,23.72726,0.4489641
1/15/2007 11:00,0.2584789,30.34257,3.37998,23.72726,0.4209568
1/15/2007 12:00,0.2100141,29.0797,3.151908,23.72726,0.4580217
1/15/2007 13:00,0.2522655,30.17928,3.551014,23.72726,0.3902468
1/15/2007 14:00,0.1938592,28.67455,4.251976,23.72726,0.4273554
1/15/2007 15:00,0.1143272,26.63428,3.58626,23.72726,0.489896
1/15/2007 16:00,0.03728062,24.66961,3.915244,23.72726,0.5316826
1/15/2007 17:00,0,23.72726,3.977594,23.72726,0.7794649
1/15/2007 18:00,0,23.72726,3.230556,23.72726,0.8804584
1/15/2007 19:00,0,23.72726,2.678082,23.72726,0.7733959
1/15/2007 20:00,0,23.72726,3.518463,23.72726,0.6605402
1/15/2007 21:00,0,23.72726,4.943502,23.72726,0.4053465
1/15/2007 22:00,0,23.72726,3.652423,23.72726,0.3777837
1/15/2007 23:00,0,23.72726,2.914588,23.72726,0.3791466
1/16/2007 0:00,0,23.72726,1.966163,23.72726,0.1869472
1/16/2007 1:00,0,23.72726,1.331597,23.72726,0.1898264
1/16/2007 2:00,0,23.72726,1.716814,23.72726,0.1495444
1/16/2007 3:00,0,23.72726,1.428434,23.72726,0.1435848
1/16/2007 4:00,0,23.72726,2.370575,23.72726,0.2412925
1/16/2007 5:00,0,23.72726,2.511247,23.72726,0.2564144
1/16/2007 6:00,0,23.72726,1.905167,23.72726,0.2098566
1/16/2007 7:00,0,23.72726,1.831277,23.72726,0.2938423
1/16/2007 8:00,0.019883,24.22824,1.589026,23.72726,0.2473067
1/16/2007 9:00,0.1105992,26.54005,1.843947,23.72726,0.2864693
1/16/2007 10:00,0.2062861,28.99912,1.716888,23.72726,0.2837218
1/16/2007 11:00,0.2907888,31.20008,2.704403,23.72726,0.2706262
1/16/2007 12:00,0.325584,32.12629,2.229254,23.72726,0.3133858
1/16/2007 13:00,0.3566512,33.03043,1.90215,23.72726,0.2028464
1/16/2007 14:00,0.305701,31.6767,2.320221,23.72726,0.2937685
1/16/2007 15:00,0.1714908,28.11443,2.138335,23.72726,0.2581639
1/16/2007 16:00,0.04225137,24.79622,2.31067,23.72726,0.3125032
1/16/2007 17:00,0,23.72726,2.651721,23.72726,0.5115938
1/16/2007 18:00,0,23.72726,2.532129,23.72726,0.6196004
1/16/2007 19:00,0,23.72726,3.338823,23.72726,0.5192636
1/16/2007 20:00,0,23.72726,3.716098,23.72726,0.4376655
1/16/2007 21:00,0,23.72726,3.592918,23.72726,0.2414874
1/16/2007 22:00,0,23.72726,2.934162,23.72726,0.2627155
1/16/2007 23:00,0,23.72726,2.225462,23.72726,0.2257457
1/17/2007 0:00,0,23.72726,2.608308,23.72726,0.1895933
1/17/2007 1:00,0,23.72726,1.931506,23.72726,0.195173
1/17/2007 2:00,0,23.72726,2.211128,23.72726,0.1615994
1/17/2007 3:00,0,23.72726,2.782522,23.72726,0.1785362
1/17/2007 4:00,0,23.72726,4.233538,23.72726,0.2150055
1/17/2007 5:00,0,23.72726,4.445901,23.72726,0.2253089
1/17/2007 6:00,0,23.72726,3.959223,23.72726,0.3102834
1/17/2007 7:00,0,23.72726,3.891292,23.72726,0.2733981
1/17/2007 8:00,0.0385233,24.70205,4.529595,23.72726,0.3544486
